weight logl rho_DM_0 r_s rho_b0 r_b Sigma_0 R_d
2.146770811673131933e-199 -7.743619495357642109e+02 3.105407984266282059e+06 3.592199971779962908e+01 1.035436021725576367e+13 2.735620901563550270e-02 4.163748076033689927e+02 5.054688337927753849e+00
2.594937349021714176e-199 -7.741698519274225418e+02 4.543138817992364988e+06 2.346879212540138937e+01 1.215226507101757422e+13 3.266651008172609394e-02 3.054978915833429483e+02 6.026120948099781494e+00
2.802326981565539437e-199 -7.740904641639073134e+02 1.520664827085069614e+06 3.565927267005451284e+01 1.102489158786767969e+13 2.695035177779514166e-02 4.988690719891415029e+02 6.263413917182625745e+00
5.466044976809122421e-199 -7.734198589848494976e+02 4.530168482704618946e+06 2.845770674471507888e+01 6.759876338499051758e+12 4.033411232347522413e-02 2.963733141235302355e+02 4.050024276936053269e+00
6.796586996664910391e-199 -7.731994937268633521e+02 3.747941522910314146e+06 1.861115681757773288e+01 8.820454024207271484e+12 3.616948486343126573e-02 3.397826848045040151e+02 5.151773127845529210e+00
7.640725549351681803e-199 -7.730799217349281207e+02 1.696569958258476807e+06 1.797685436549141258e+01 6.496859126271547852e+12 3.723472939298893419e-02 4.533807873470968843e+02 6.642429669162210004e+00
1.029522785271424279e-198 -7.727792338281886941e+02 2.572562731887637638e+06 1.605036466166242803e+01 7.596010805893894531e+12 3.914482908504601788e-02 4.276838374429115106e+02 6.397812597657916989e+00
3.897015372502586171e-198 -7.714456182367455312e+02 3.010337959555605426e+06 3.287733896186959726e+01 7.155554449121583008e+12 3.801224633755270060e-02 3.045641714537931648e+02 6.731442252098924328e+00
4.383286585478775966e-198 -7.713255304028070896e+02 3.225477542102580890e+06 3.101333167477128328e+01 1.728256853562721680e+13 2.352109037206197642e-02 4.171222111191566455e+02 6.303051328669938336e+00
7.251237210987731117e-198 -7.708196571036970681e+02 4.018501728496250696e+06 1.415715307680529023e+01 1.345002515016578125e+13 3.078055676816742955e-02 4.116136777811594811e+02 6.001819028616067975e+00
7.661050903134587774e-198 -7.707621800398330834e+02 4.222880474521892145e+06 1.963301535263811459e+01 5.643299327976023438e+12 3.532638603475123096e-02 4.736349486634852610e+02 7.771763611573250685e+00
9.199516342909321588e-198 -7.705766782965458788e+02 2.244690901864933316e+06 2.886674038903468897e+01 7.080685529936700195e+12 3.510856936606495532e-02 3.702831536280797877e+02 7.403681608201106989e+00
2.383912302110836250e-197 -7.696220011523029143e+02 2.346606811923839618e+06 1.936727969631969870e+01 5.735422132185894531e+12 3.948889057140762132e-02 3.887661912457806466e+02 7.876150527684859348e+00
3.746353351242959112e-197 -7.691674611876144354e+02 1.266311104918675497e+06 4.891631274491204806e+01 6.839948296895666016e+12 3.698040285115770931e-02 4.741517178416294200e+02 6.999159628901510999e+00
5.070701072784273534e-197 -7.688622650281029109e+02 3.997556818873366807e+06 2.301573694853157548e+01 1.821285682898263281e+13 2.194636920506775127e-02 4.954905989010383109e+02 6.739956984650925520e+00
5.425478052340861767e-197 -7.687921380990106854e+02 4.814161338144142181e+06 2.738945970961842491e+01 9.062013809110296875e+12 3.471245093956504962e-02 1.792047761919694437e+02 4.111416721859171730e+00
8.345612685729317263e-197 -7.683590081408831338e+02 1.164609878469784046e+06 6.226353701558055320e+01 1.215208082436268945e+13 3.129821312941469952e-02 3.841379563256481902e+02 3.384122735503475532e+00
9.689459719209584209e-197 -7.682072054469853128e+02 1.652049686635877006e+06 3.875301722753343370e+01 1.948933965996921875e+13 2.623308009457621381e-02 4.489601742930575483e+02 6.718277196266294382e+00
1.316530054110328165e-196 -7.678981594933179622e+02 3.732351478530531283e+06 2.626320824515127583e+01 1.041367732295464453e+13 3.383362549846664902e-02 2.419012316173040347e+02 4.352296482005634459e+00
2.508759356092884592e-196 -7.672508706713022093e+02 4.412836836330033839e+06 1.035368244468982368e+01 1.280720172043214844e+13 2.953707637809577929e-02 4.420930721441877722e+02 7.428341565062064333e+00
2.569685767850727799e-196 -7.672243753996950772e+02 1.612553665583963972e+06 5.084287056046854758e+01 1.736973228280098828e+13 2.652616217909547353e-02 3.360211473419994377e+02 4.254380134911036393e+00
7.304764988185715015e-196 -7.661771321484868622e+02 1.946609762457605451e+06 2.095598031580994558e+01 1.299834575895082031e+13 2.741747946647011061e-02 4.745910380077640980e+02 6.513124622578904344e+00
1.227314292221781583e-195 -7.656557456490050981e+02 2.747251351721040905e+06 2.058359386125133383e+01 7.185771837321625000e+12 3.872590834966709722e-02 3.304750172891391458e+02 7.815487512341910303e+00
2.931977507114984559e-195 -7.647823968163349946e+02 3.881395257996698376e+06 1.892277276266509745e+01 1.877478204701329297e+13 2.656708739403939451e-02 3.626441685182298897e+02 8.052777265284852604e+00
6.088113327138863202e-195 -7.640492356935889120e+02 3.751114224300929811e+06 1.724385371967432690e+01 1.087612009621237891e+13 2.963767908886730598e-02 4.170266906426640503e+02 7.883247696646694003e+00
8.930771420002846340e-195 -7.636635711524378394e+02 4.181262727286861278e+06 1.816951750407420363e+01 5.450705154731905273e+12 4.498263970222027980e-02 3.283803891928230883e+02 5.346392010918383342e+00
2.014775761509223096e-194 -7.628474809312245952e+02 4.306581554171207361e+06 2.817876259828380014e+01 8.190258630630521484e+12 3.248976489169296683e-02 3.474907202513224433e+02 6.565463900435994482e+00
2.152469141705774599e-194 -7.627788732146281063e+02 3.324008841898044106e+06 2.623069437863924946e+01 6.016391438535454102e+12 3.499125767186910679e-02 4.522481488539876295e+02 3.109113518207445193e+00
7.326506443727105287e-194 -7.615514900442146882e+02 3.605422492803517729e+06 1.549467452682866231e+01 1.261590509824685742e+13 3.104920543821689666e-02 3.820351672754982246e+02 6.882374243974429540e+00
1.520599788326246136e-193 -7.608187988882177706e+02 1.042750230228451081e+06 4.659220633125930533e+01 1.899281394923502734e+13 2.798109284851483386e-02 4.751856175897754611e+02 4.891847315159793652e+00
3.090396528257785988e-193 -7.601071043338522486e+02 4.702610046697391197e+06 1.642680988015586507e+01 1.287027395508144141e+13 2.966238094958416338e-02 3.611412923691956962e+02 5.099645178677755908e+00
4.544478416707880010e-193 -7.597189907815820789e+02 4.811949661464974284e+06 1.490192600516765431e+01 1.165166421414760547e+13 3.134750810095579543e-02 3.527156444309200651e+02 8.394486218348765405e+00
4.872405408954606498e-193 -7.596468160038615451e+02 2.830526733432366047e+06 2.117480504291902577e+01 1.050713639119585156e+13 2.929342225532196795e-02 4.350540835232606014e+02 7.207995682961345629e+00
5.172767223065821876e-193 -7.595844959512577361e+02 4.862245123214431107e+06 2.799418800857538514e+01 1.045221199667847656e+13 3.039815986458087316e-02 2.235239707423297659e+02 4.875318845897267828e+00
7.895563183372009552e-193 -7.591591027634797229e+02 3.642194369931438472e+06 2.060884448444230443e+01 1.147189870312045312e+13 3.248731898162792592e-02 4.132497661920933751e+02 7.782549447827024736e+00
9.956889473583681997e-193 -7.589246390218547731e+02 2.960639884048861917e+06 1.243112835646269509e+01 1.796593894463115625e+13 2.541432616454537829e-02 4.996767860115141957e+02 6.270555817944195809e+00
1.187430970319340606e-192 -7.587460265248521409e+02 2.432049892711263616e+06 1.483961090130605776e+01 1.206458735877996875e+13 3.163018107286372921e-02 4.335539968141388840e+02 7.532276627518777801e+00
1.812453429310795327e-192 -7.583206372365885954e+02 3.931923456642486621e+06 3.027527468411835443e+01 1.766701156849703125e+13 2.767832054636948022e-02 3.950915129130501668e+02 3.980665086166023769e+00
3.220842858657240412e-192 -7.577431755671809697e+02 4.991071571521623991e+06 1.980992810653069469e+01 9.811336370829167969e+12 2.679600823253875871e-02 4.599507348980240522e+02 4.159712051206412298e+00
3.701374312258737795e-192 -7.576016144634012335e+02 1.819140670294910436e+06 3.653625796658224800e+01 1.003634448873355664e+13 3.520998309185117969e-02 3.218540435955142129e+02 5.169798248487833980e+00
4.274278748758169450e-192 -7.574552032754176025e+02 2.529377067304829136e+06 3.344384359541452056e+01 5.297147166218693359e+12 3.610664300226211487e-02 4.828650733169798741e+02 2.919195399260014590e+00
5.121356571122624271e-192 -7.572718992905774940e+02 3.393552645314662717e+06 2.345368800325006475e+01 5.837236565123541016e+12 3.977953227198532948e-02 3.092509567402576636e+02 4.340935614359667127e+00
6.578805616004509279e-192 -7.570189654382953677e+02 1.030762952884474187e+06 2.745685053876563231e+01 5.025003885338538086e+12 4.320275588156308882e-02 3.979516656412840234e+02 8.101395635269891926e+00
6.574735311300038455e-192 -7.570170843294148426e+02 4.866546018840143457e+06 1.828479576102687787e+01 8.586933373362457031e+12 3.746548271783877587e-02 3.362396596319813398e+02 4.400860849417531639e+00
1.033634852654009227e-191 -7.565621519836870448e+02 3.613566265868132934e+06 2.652223978094572843e+01 9.868437886231070312e+12 3.463006790144099872e-02 4.355124033806866919e+02 5.624796499185378273e+00
1.401973644547368115e-191 -7.562548525668704542e+02 2.721930113101015799e+06 3.387130925506065182e+01 9.425642762510691406e+12 3.401993908592244181e-02 2.585400055188719080e+02 4.322966975428773395e+00
1.918487217655545342e-191 -7.559386965888313625e+02 4.292496716153181158e+06 1.546478768570688089e+01 1.056062298377392969e+13 3.213547222425403027e-02 3.608035111381074671e+02 8.104637416453959631e+00
1.932836566697284370e-191 -7.559287449092304314e+02 1.073260779452098301e+06 4.857673948217776427e+01 1.247020793401349219e+13 3.186103442242931016e-02 4.473539884503338726e+02 6.404859318781525701e+00
3.892659710840998738e-191 -7.552261409025511512e+02 1.249889862745234044e+06 5.995825205381377998e+01 6.150288786879514648e+12 4.071515236239411917e-02 3.834547678871333574e+02 3.022602480049996654e+00
4.246109387666106681e-191 -7.551367304313671411e+02 2.231637283596963622e+06 3.449035449521224450e+01 5.813792645781958984e+12 3.372896993449717162e-02 4.360039260558170326e+02 4.919578565562007455e+00
4.373733548708651073e-191 -7.551046165535149157e+02 2.987477002660152502e+06 1.635092979777470035e+01 1.028875917845006250e+13 3.337104692557196772e-02 4.900241557622098867e+02 4.545189575110540225e+00
5.722017063115610091e-191 -7.548334121801947276e+02 1.212687225560099818e+06 6.673043330251383054e+01 9.712561039323589844e+12 3.150431114471844568e-02 4.817385710708424540e+02 4.826386417831207254e+00
6.353550145538580070e-191 -7.547262198221214931e+02 4.278280056970071048e+06 1.067440571167246333e+01 1.347918955832455469e+13 2.985731331450783982e-02 4.373773306183770160e+02 8.066499610969920298e+00
7.354745934988085051e-191 -7.545773877465504711e+02 1.758886422818128951e+06 3.572808246333949000e+01 1.917325632922799219e+13 2.636684475817123105e-02 4.104907053522927640e+02 7.025055947768813702e+00
1.176153838188618386e-190 -7.541053988081365560e+02 2.385146992655172478e+06 3.980269380375179367e+01 1.940747149895949219e+13 2.494000524153944243e-02 3.166403183533286665e+02 4.047739722249274585e+00
5.165394236616371573e-190 -7.526231670357016128e+02 3.523352060230630450e+06 2.641915718794333401e+01 6.688980553757934570e+12 3.912668306816551034e-02 2.973053659222850911e+02 3.221388740707542553e+00
7.976081280404052862e-190 -7.521862012406137410e+02 1.968519456142536830e+06 2.481297787690294143e+01 1.496920227259574023e+13 2.951036982696793667e-02 4.286084715045571443e+02 7.635567063517828323e+00
8.602631212898096454e-190 -7.521080803523907434e+02 3.530056442330869380e+06 3.379898853162157479e+01 6.905029910400510742e+12 3.564444198017410748e-02 2.691702994771518433e+02 3.528121408339078169e+00
8.611369164889747743e-190 -7.521045651377340846e+02 3.632539955341145862e+06 2.348255083477441474e+01 1.850799552348825000e+13 2.085804540417797101e-02 4.955637003608462123e+02 5.193513495265883684e+00
8.925782661069402447e-190 -7.520662044469057719e+02 3.028829017827970907e+06 3.726076771986149083e+01 1.582847161411549414e+13 2.711395687925112138e-02 3.964826280578097908e+02 4.829190246818239274e+00
1.422101068092389151e-189 -7.515979279673864539e+02 3.864721143472241238e+06 2.835932097932469986e+01 9.850807415486496094e+12 3.220584183183032578e-02 3.078341230151848436e+02 6.970332112559385784e+00
1.984894485942552187e-189 -7.512619976138197444e+02 4.842692111390748993e+06 2.344674634590021611e+01 7.434490917593638672e+12 3.888264384615876951e-02 2.329259270699550939e+02 3.467352625423258061e+00
3.031295661041240027e-189 -7.508360732318232067e+02 3.366346008819873445e+06 3.688537578380045545e+01 9.698613732330808594e+12 2.743046980970256440e-02 4.349208632550574976e+02 3.627266858302857333e+00
3.869115657401893601e-189 -7.505895374022201167e+02 1.362694940379810287e+06 4.725458954715069382e+01 1.239469473563646484e+13 3.067247654573097837e-02 3.567169642966998708e+02 3.917416064100147644e+00
4.461637193555224821e-189 -7.504445475884197094e+02 3.024023198218697682e+06 2.978592753975919649e+01 1.870862578737836719e+13 2.666040425031425756e-02 2.810063547797565775e+02 4.964981593302812968e+00
4.838087601846129039e-189 -7.503610438517885086e+02 4.511811818955430761e+06 2.086403772077618157e+01 1.421963017827488281e+13 2.884493434392495365e-02 3.217050844711695845e+02 8.079254502722616138e+00
5.064888754242082843e-189 -7.503127311970147275e+02 4.786610930070213974e+06 1.232656922409609201e+01 1.739256917735418555e+13 2.662199703160894257e-02 4.277798038156319080e+02 6.263371740664716469e+00
5.257154443764451126e-189 -7.502729734707555735e+02 3.070954724438382313e+06 4.015948144521935603e+01 1.982654840501711328e+13 2.343908394098847062e-02 4.343033438160867377e+02 2.733935116397918641e+00
8.465112643231839727e-189 -7.497941100484149501e+02 3.496097662467017770e+06 2.512446331109760678e+01 7.762984209820343750e+12 3.653629304824512758e-02 2.670872758308609605e+02 7.424923096590453575e+00
1.107074624000391943e-188 -7.495232572153799993e+02 1.065379515813730890e+06 3.921907760332850046e+01 7.098699387563208984e+12 3.538413836181669020e-02 4.672185385393436832e+02 7.871166432045619388e+00
2.330282371672980295e-188 -7.487764888280617015e+02 4.942905110414363444e+06 1.599760603630762645e+01 6.275937309445457031e+12 3.704857558126868622e-02 3.453478868310143071e+02 7.586804784524759704e+00
2.490031246877851915e-188 -7.487076830185108065e+02 3.788177348517133854e+06 1.995937150066351862e+01 1.576454577470271875e+13 2.693550993662110690e-02 4.674972804907610566e+02 3.356642121554129332e+00
2.665049814377294212e-188 -7.486372555283385282e+02 1.533635626685128082e+06 3.305177710553233794e+01 8.010781256732990234e+12 3.857780430533915006e-02 4.919925587475040061e+02 3.648697660420770816e+00
3.055667190604239134e-188 -7.484979803160798610e+02 4.376428566070787609e+06 2.997732310234324160e+01 7.536650698595848633e+12 3.620191874490011341e-02 3.318984223775638611e+02 5.234010810219506205e+00
3.099782636891917788e-188 -7.484811462859545372e+02 1.884380133610827383e+06 4.501532987285020226e+01 1.547317827449836328e+13 2.483331836806414519e-02 4.495604745428494766e+02 5.639361295532432372e+00
4.233025969211677068e-188 -7.481670611813931373e+02 1.850804412547441199e+06 2.986315809834746204e+01 1.606936381754319531e+13 2.794493023044010427e-02 3.952085649998881536e+02 4.556931862165910729e+00
6.757820554567578385e-188 -7.476967778429543614e+02 4.865006405282361433e+06 1.709749080032350577e+01 1.344893393672425781e+13 2.875881075744553955e-02 3.482916273113556827e+02 8.211550092024726411e+00
1.172019549665452597e-187 -7.471436648132439586e+02 2.569108899512657896e+06 1.706836480820213353e+01 6.293505862983924805e+12 4.029377974560785503e-02 4.085289146529948994e+02 8.899632087099075051e+00
1.347007369892960595e-187 -7.470020078161098809e+02 3.646945653110363521e+06 3.548967982145369149e+01 6.210021843983260742e+12 3.836596275791901572e-02 3.294875061380913053e+02 2.592984529442055042e+00
