logz logzerr logvol nlive logl logwt insert_order
-9.593094874339908529e+02 6.164671728625615854e-01 -7.482500000000469775e+00 4.000000000000000000e+02 -9.463858838089058736e+02 -9.598610980955976402e+02 2.999999999999999889e-02
-9.588545839353870406e+02 6.416159826466987237e-01 -7.485000000000470166e+00 4.000000000000000000e+02 -9.460766659644148149e+02 -9.595543802511066360e+02 1.405000000000000027e+00
-9.584513302969675124e+02 5.811023760884292955e-01 -7.487500000000470557e+00 4.000000000000000000e+02 -9.453409857476502793e+02 -9.588212000343420414e+02 2.750000000000000222e-01
-9.579261141275607088e+02 5.815933820852305924e-01 -7.490000000000470948e+00 4.000000000000000000e+02 -9.440224450691213178e+02 -9.575051593558131344e+02 1.544999999999999929e+00
-9.570005008359254361e+02 8.181108702485260231e-01 -7.492500000000471339e+00 4.000000000000000000e+02 -9.437022042441672056e+02 -9.571874185308589631e+02 5.699999999999999512e-01
-9.563964515676840392e+02 6.919499169023710650e-01 -7.495000000000471729e+00 4.000000000000000000e+02 -9.432008532300789057e+02 -9.566885675167707177e+02 6.899999999999999467e-01
-9.558387336058457322e+02 8.392640837935607667e-01 -7.497500000000472120e+00 4.000000000000000000e+02 -9.420064953965070345e+02 -9.554967096831987874e+02 3.699999999999999956e-01
-9.549600226405024159e+02 1.013248082412838924e+00 -7.500000000000472511e+00 4.000000000000000000e+02 -9.416668831795598180e+02 -9.551595974662516255e+02 5.150000000000000133e-01
-9.543616923497554581e+02 1.124697230119541258e+00 -7.502500000000472902e+00 4.000000000000000000e+02 -9.411344094068151662e+02 -9.546296236935069146e+02 1.849999999999999978e-01
-9.537935641533317721e+02 1.270512621998917790e+00 -7.505000000000473293e+00 4.000000000000000000e+02 -9.406466672786295931e+02 -9.541443815653213960e+02 1.560000000000000053e+00
-9.532605198206503019e+02 8.002001357520162061e-01 -7.507500000000473683e+00 4.000000000000000000e+02 -9.400058430334827335e+02 -9.535060573201744774e+02 7.000000000000000666e-02
-9.526826241620009341e+02 8.232602511940984025e-01 -7.510000000000474074e+00 4.000000000000000000e+02 -9.399573560470748816e+02 -9.534600703337666801e+02 3.350000000000000200e-01
-9.523044766737316422e+02 8.330068069999290170e-01 -7.512500000000474465e+00 4.000000000000000000e+02 -9.398290637556100364e+02 -9.533342780423017757e+02 8.149999999999999467e-01
-9.519991429029153096e+02 9.057449129965864376e-01 -7.515000000000474856e+00 4.000000000000000000e+02 -9.388937577276922184e+02 -9.524014720143840123e+02 1.705000000000000071e+00
-9.514870617001101891e+02 7.442125311617757699e-01 -7.517500000000475247e+00 4.000000000000000000e+02 -9.387651034865834845e+02 -9.522753177732752192e+02 8.149999999999999467e-01
-9.511123053440664989e+02 7.355236611688510395e-01 -7.520000000000475637e+00 4.000000000000000000e+02 -9.370808423724907925e+02 -9.505935566591825818e+02 9.250000000000000444e-01
-9.501265168262955285e+02 1.040452091537054091e+00 -7.522500000000476028e+00 4.000000000000000000e+02 -9.368792030713415215e+02 -9.503944173580333654e+02 6.250000000000000000e-01
-9.495583752753658473e+02 1.316443430636546896e+00 -7.525000000000476419e+00 4.000000000000000000e+02 -9.366342067390381771e+02 -9.501519210257299619e+02 6.400000000000000133e-01
-9.491185955339717566e+02 1.280933045113948232e+00 -7.527500000000476810e+00 4.000000000000000000e+02 -9.361446256663806480e+02 -9.496648399530724873e+02 4.849999999999999867e-01
-9.486617273824106178e+02 1.407556824048284527e+00 -7.530000000000477201e+00 4.000000000000000000e+02 -9.358040124582092858e+02 -9.493267267449010660e+02 1.304999999999999938e+00
-9.482467913616118267e+02 8.915261960838826161e-01 -7.532500000000477591e+00 4.000000000000000000e+02 -9.354507851835487600e+02 -9.489759994702405947e+02 1.000000000000000056e-01
-9.478532026591086606e+02 7.224226453678384008e-01 -7.535000000000477982e+00 4.000000000000000000e+02 -9.350744290769459894e+02 -9.486021433636377651e+02 1.679999999999999938e+00
-9.474659916861766078e+02 7.346599563488563911e-01 -7.537500000000478373e+00 4.000000000000000000e+02 -9.347161286346575935e+02 -9.482463429213494237e+02 1.459999999999999964e+00
-9.470887580068592797e+02 9.360744376371930020e-01 -7.540000000000478764e+00 4.000000000000000000e+02 -9.340964363863058679e+02 -9.476291506729976390e+02 5.649999999999999467e-01
-9.466297398274512034e+02 8.966454805759529467e-01 -7.542500000000479154e+00 4.000000000000000000e+02 -9.340946138046857641e+02 -9.476298280913775898e+02 6.750000000000000444e-01
-9.463165018769929020e+02 1.091438150693245568e+00 -7.545000000000479545e+00 4.000000000000000000e+02 -9.332169298134613200e+02 -9.467546441001530866e+02 1.320000000000000062e+00
-9.458186192481138050e+02 6.186394177250805759e-01 -7.547500000000479936e+00 4.000000000000000000e+02 -9.328449500068609268e+02 -9.463851642935527479e+02 7.449999999999999956e-01
-9.453691483024707622e+02 7.544225938714542723e-01 -7.550000000000480327e+00 4.000000000000000000e+02 -9.326656013527373261e+02 -9.462083156394290882e+02 5.450000000000000400e-01
-9.450100272529205085e+02 9.408572094852750700e-01 -7.552500000000480718e+00 4.000000000000000000e+02 -9.326154047319161009e+02 -9.461606190186079175e+02 1.659999999999999920e+00
-9.447350889509434637e+02 6.150523318071557943e-01 -7.555000000000481108e+00 4.000000000000000000e+02 -9.325087187498727417e+02 -9.460564330365644992e+02 9.799999999999999822e-01
-9.444986134736600434e+02 5.778367995792789147e-01 -7.557500000000481499e+00 4.000000000000000000e+02 -9.308422705710376022e+02 -9.443924848577294142e+02 8.249999999999999556e-01
-9.437509947349864206e+02 7.005965383297744209e-01 -7.560000000000481890e+00 4.000000000000000000e+02 -9.306660652403159020e+02 -9.442187795270076549e+02 3.499999999999999778e-01
-9.432646329375411369e+02 6.437524092864981284e-01 -7.562500000000482281e+00 4.000000000000000000e+02 -9.306245574408686707e+02 -9.441797717275604782e+02 1.020000000000000018e+00
-9.429278314392482798e+02 5.973177188893221690e-01 -7.565000000000482672e+00 4.000000000000000000e+02 -9.294601200948123960e+02 -9.430178343815041444e+02 1.209999999999999964e+00
-9.422786735051934102e+02 8.111316332391564909e-01 -7.567500000000483062e+00 4.000000000000000000e+02 -9.278209274722744340e+02 -9.413811417589662369e+02 6.300000000000000044e-01
-9.410392738080538493e+02 1.074450466398547022e+00 -7.570000000000483453e+00 4.000000000000000000e+02 -9.273628956621408861e+02 -9.409256099488326299e+02 1.000000000000000056e-01
-9.402876806323610026e+02 1.111114162381775294e+00 -7.572500000000483844e+00 4.000000000000000000e+02 -9.257343430923884853e+02 -9.392995573790802837e+02 1.235000000000000098e+00
-9.389830876503228865e+02 1.208815673710866845e+00 -7.575000000000484235e+00 4.000000000000000000e+02 -9.250164789624898276e+02 -9.385841932491816806e+02 1.850000000000000089e+00
-9.380707341594647914e+02 1.101595521927612120e+00 -7.577500000000484626e+00 4.000000000000000000e+02 -9.249934468962195524e+02 -9.385636611829113463e+02 4.199999999999999845e-01
-9.375939809573370667e+02 1.085200236222578107e+00 -7.580000000000485016e+00 4.000000000000000000e+02 -9.249829158639120124e+02 -9.385556301506038608e+02 1.100000000000000089e+00
-9.372702597115849130e+02 1.166161613631687688e+00 -7.582500000000485407e+00 4.000000000000000000e+02 -9.245770341890851114e+02 -9.381522484757769007e+02 3.300000000000000155e-01
-9.369238662633414378e+02 1.337197041407434561e+00 -7.585000000000485798e+00 4.000000000000000000e+02 -9.235219941057226833e+02 -9.370997083924145272e+02 1.370000000000000107e+00
-9.363147800598374033e+02 1.352319056331238611e+00 -7.587500000000486189e+00 4.000000000000000000e+02 -9.234078627725464230e+02 -9.369880770592382078e+02 2.049999999999999878e-01
-9.359026543475191602e+02 9.563486474693116968e-01 -7.590000000000486580e+00 4.000000000000000000e+02 -9.229528859285202316e+02 -9.365356002152120709e+02 1.639999999999999902e+00
-9.354767167941979551e+02 1.110291766692928839e+00 -7.592500000000486970e+00 4.000000000000000000e+02 -9.225623788313590694e+02 -9.361475931180508496e+02 4.450000000000000067e-01
-9.350637728214625213e+02 1.179776731154735137e+00 -7.595000000000487361e+00 4.000000000000000000e+02 -9.220734294157050499e+02 -9.356611437023968847e+02 3.099999999999999978e-01
-9.346253524683049818e+02 1.187587639035807108e+00 -7.597500000000487752e+00 4.000000000000000000e+02 -9.219963402351233981e+02 -9.355865545218151738e+02 2.200000000000000011e-01
-9.343015075468919122e+02 9.720272269934733256e-01 -7.600000000000488143e+00 4.000000000000000000e+02 -9.218693413883694348e+02 -9.354620556750612650e+02 1.449999999999999956e+00
-9.340289535306078506e+02 6.099081770201780772e-01 -7.602500000000488534e+00 4.000000000000000000e+02 -9.215936845531596191e+02 -9.351888988398513902e+02 5.649999999999999467e-01
-9.337562556681890555e+02 6.520016504367991406e-01 -7.605000000000488924e+00 4.000000000000000000e+02 -9.210435708859664601e+02 -9.346412851726582858e+02 1.689999999999999947e+00
-9.334107514879707423e+02 5.880669384559040758e-01 -7.607500000000489315e+00 4.000000000000000000e+02 -9.203860594193328097e+02 -9.339862737060245763e+02 1.139999999999999902e+00
-9.329645212887979824e+02 4.951944470550511679e-01 -7.610000000000489706e+00 4.000000000000000000e+02 -9.201845053827546508e+02 -9.337872196694464719e+02 6.149999999999999911e-01
-9.326004027542641097e+02 6.199950457761794764e-01 -7.612500000000490097e+00 4.000000000000000000e+02 -9.197029457784694841e+02 -9.333081600651612462e+02 1.290000000000000036e+00
-9.321997840109198705e+02 5.813084355076932885e-01 -7.615000000000490488e+00 4.000000000000000000e+02 -9.191461009490753895e+02 -9.327538152357672061e+02 1.304999999999999938e+00
-9.317457645266815689e+02 4.114972543151035334e-01 -7.617500000000490878e+00 4.000000000000000000e+02 -9.188233117116319590e+02 -9.324335259983237165e+02 1.399999999999999911e+00
-9.313385009574681135e+02 4.470155995763217538e-01 -7.620000000000491269e+00 4.000000000000000000e+02 -9.184992915176771930e+02 -9.321120058043690051e+02 2.849999999999999756e-01
-9.309591107856786039e+02 6.218304309598292612e-01 -7.622500000000491660e+00 4.000000000000000000e+02 -9.184774139226192347e+02 -9.320926282093109876e+02 9.150000000000000355e-01
-9.306800414408145343e+02 6.947559795798128324e-01 -7.625000000000492051e+00 4.000000000000000000e+02 -9.179847343935206254e+02 -9.316024486802124329e+02 5.649999999999999467e-01
-9.303453129635930736e+02 7.973327244938526182e-01 -7.627500000000492442e+00 4.000000000000000000e+02 -9.179166463736569312e+02 -9.315368606603487933e+02 1.754999999999999893e+00
-9.300800676334025638e+02 7.889282986565845368e-01 -7.630000000000492832e+00 4.000000000000000000e+02 -9.174458664192495689e+02 -9.310685807059413719e+02 1.449999999999999956e+00
-9.297637036409361144e+02 8.432084569281403930e-01 -7.632500000000493223e+00 4.000000000000000000e+02 -9.166587142265362900e+02 -9.302839285132281475e+02 8.199999999999999512e-01
-9.292972143849957547e+02 1.005399645665097763e+00 -7.635000000000493614e+00 4.000000000000000000e+02 -9.165845585470970036e+02 -9.302122728337888020e+02 5.000000000000000278e-02
-9.289603899125157795e+02 5.579227375308897230e-01 -7.637500000000494005e+00 4.000000000000000000e+02 -9.164205700681774260e+02 -9.300507843548692790e+02 1.195000000000000062e+00
-9.286706470385997818e+02 4.452355497065831891e-01 -7.640000000000494396e+00 4.000000000000000000e+02 -9.159923195112712619e+02 -9.296250337979630558e+02 1.139999999999999902e+00
-9.283449120985773106e+02 4.868269409603735998e-01 -7.642500000000494786e+00 4.000000000000000000e+02 -9.156132632079064706e+02 -9.292484774945983190e+02 5.350000000000000311e-01
-9.280047874978287155e+02 6.760557485740398276e-01 -7.645000000000495177e+00 4.000000000000000000e+02 -9.152276102860396350e+02 -9.288653245727314243e+02 2.000000000000000042e-02
-9.276520659467373662e+02 7.678437587813404797e-01 -7.647500000000495568e+00 4.000000000000000000e+02 -9.149585600136493895e+02 -9.285987743003412334e+02 1.959999999999999964e+00
-9.273241904596421818e+02 6.742554738578901974e-01 -7.650000000000495959e+00 4.000000000000000000e+02 -9.144801774688131673e+02 -9.281228917555049520e+02 5.899999999999999689e-01
-9.269526869818472505e+02 7.319866293997966400e-01 -7.652500000000496350e+00 4.000000000000000000e+02 -9.144339280623526065e+02 -9.280791423490444458e+02 1.320000000000000062e+00
-9.266718933383929198e+02 8.172232347849356371e-01 -7.655000000000496740e+00 4.000000000000000000e+02 -9.142568004298914275e+02 -9.279045147165832077e+02 6.049999999999999822e-01
-9.264160678113526046e+02 6.942051908687333350e-01 -7.657500000000497131e+00 4.000000000000000000e+02 -9.124271182495635912e+02 -9.260773325362554260e+02 2.800000000000000266e-01
-9.255392783459139991e+02 8.774322907380804892e-01 -7.660000000000497522e+00 4.000000000000000000e+02 -9.113743626667729814e+02 -9.250270769534647570e+02 2.999999999999999889e-01
-9.245575890156952710e+02 9.900985565521117637e-01 -7.662500000000497913e+00 4.000000000000000000e+02 -9.108656420911502209e+02 -9.245208563778420512e+02 1.764999999999999902e+00
-9.238459068648545554e+02 1.022182830680486321e+00 -7.665000000000498304e+00 4.000000000000000000e+02 -9.097870404740141339e+02 -9.234447547607059050e+02 7.099999999999999645e-01
-9.229322017024753677e+02 1.010742128888333369e+00 -7.667500000000498694e+00 4.000000000000000000e+02 -9.096060918789768266e+02 -9.232663061656686523e+02 8.649999999999999911e-01
-9.223922179480641717e+02 9.680465648668661327e-01 -7.670000000000499085e+00 4.000000000000000000e+02 -9.089880735098369087e+02 -9.226507877965286752e+02 5.899999999999999689e-01
-9.218200215741370585e+02 7.142635484708030891e-01 -7.672500000000499476e+00 4.000000000000000000e+02 -9.088340539545179126e+02 -9.224992682412097338e+02 6.999999999999999556e-01
-9.214099014591255354e+02 7.412057307053865340e-01 -7.675000000000499867e+00 4.000000000000000000e+02 -9.083764139820297032e+02 -9.220441282687214652e+02 1.814999999999999947e+00
-9.209844080055395352e+02 8.039076145838215393e-01 -7.677500000000500258e+00 4.000000000000000000e+02 -9.076281825556800413e+02 -9.212983968423718579e+02 5.400000000000000355e-01
-9.204359819133285328e+02 7.997510002978295285e-01 -7.680000000000500648e+00 4.000000000000000000e+02 -9.075640244805309749e+02 -9.212367387672227323e+02 5.649999999999999467e-01
-9.200651158301411670e+02 6.533252253852834812e-01 -7.682500000000501039e+00 4.000000000000000000e+02 -9.069389446745282157e+02 -9.206141589612200278e+02 1.479999999999999982e+00
-9.196092731581735507e+02 7.139160607379287926e-01 -7.685000000000501430e+00 4.000000000000000000e+02 -9.061089719538676945e+02 -9.197866862405595612e+02 1.600000000000000033e-01
-9.190009032426804652e+02 7.683052520047873868e-01 -7.687500000000501821e+00 4.000000000000000000e+02 -9.056907071373610734e+02 -9.193709214240528809e+02 1.989999999999999991e+00
-9.184757477207463126e+02 7.855147533578351604e-01 -7.690000000000502212e+00 4.000000000000000000e+02 -9.048392453267809969e+02 -9.185219596134728590e+02 2.250000000000000056e-01
-9.178054395679203026e+02 8.858111943259731058e-01 -7.692500000000502602e+00 4.000000000000000000e+02 -9.042655637558686976e+02 -9.179507780425605006e+02 1.235000000000000098e+00
-9.171823235363067397e+02 1.096066586405208376e+00 -7.695000000000502993e+00 4.000000000000000000e+02 -9.039023262627688382e+02 -9.175900405494606957e+02 6.300000000000000044e-01
-9.166723980661213318e+02 9.302495010521885099e-01 -7.697500000000503384e+00 4.000000000000000000e+02 -9.038179597771033968e+02 -9.175081740637951953e+02 1.044999999999999929e+00
-9.163122526028963648e+02 7.520380469687369951e-01 -7.700000000000503775e+00 4.000000000000000000e+02 -9.036516731250844714e+02 -9.173443874117763244e+02 3.150000000000000022e-01
-9.160075322853327862e+02 5.840253857692548900e-01 -7.702500000000504166e+00 4.000000000000000000e+02 -9.035429815554008428e+02 -9.172381958420926367e+02 1.465000000000000080e+00
-9.157512644979823335e+02 6.347812103269988571e-01 -7.705000000000504556e+00 4.000000000000000000e+02 -9.035182997628959356e+02 -9.172160140495877840e+02 4.000000000000000222e-01
-9.155433272816986801e+02 6.632099161738298498e-01 -7.707500000000504947e+00 4.000000000000000000e+02 -9.031425078791019132e+02 -9.168427221657937025e+02 7.950000000000000400e-01
-9.153021892023915598e+02 6.318476102479131384e-01 -7.710000000000505338e+00 4.000000000000000000e+02 -9.027693569382682881e+02 -9.164720712249601320e+02 1.159999999999999920e+00
