weight logl rho_DM_0 r_s rho_b0 r_b Sigma_0 R_d
0.000000000000000000e+00 -4.670574833156993554e+04 7.214249751666398369e-01 3.660749538651509871e-01 7.520939685711215406e-01 1.038371496344123734e-01 2.876077491716001466e-01 1.575507019433365352e-01
0.000000000000000000e+00 -4.664671335068210465e+04 4.027287459112239842e-01 5.188931569109754838e-01 8.929842656357489528e-02 5.827887082648808281e-03 2.310679605075733889e-01 3.715711128203287306e-01
0.000000000000000000e+00 -4.646193206406956597e+04 5.758129074409990000e-01 1.778573740797733116e-01 7.665763769810830519e-01 5.061350449201234003e-01 4.666589440727710869e-01 2.408793899260016635e-01
0.000000000000000000e+00 -4.628902935989018442e+04 1.112632551613168541e-01 4.978208411825129076e-01 5.717260561029210431e-01 4.720223269000972666e-01 8.632307644604985120e-01 6.787963509344339119e-01
0.000000000000000000e+00 -4.621230317634726816e+04 7.902056649575712743e-01 3.108056958847086326e-01 1.682930601359755585e-02 4.660319575786179280e-01 7.147575096680888196e-01 5.553730965909475792e-02
0.000000000000000000e+00 -4.573000870668391144e+04 2.150619419250646702e-01 7.057423577806994919e-01 5.506149147267858091e-02 1.172363192390996067e-01 3.090405423702906607e-01 1.692525468161851787e-01
0.000000000000000000e+00 -4.571816386350805988e+04 1.150902434027436527e-01 7.750222990292692238e-01 6.970774948151706729e-01 1.163024002946735358e-01 7.866518021801016669e-01 9.843748751732240843e-01
0.000000000000000000e+00 -4.562528555150239845e+04 8.397580303773216626e-01 3.247086840946644681e-01 5.455446240541479419e-01 1.169114075879519321e-01 1.169207393340517820e-01 9.018784818138381176e-01
0.000000000000000000e+00 -4.500912967969537567e+04 7.572990886327202187e-01 3.081152613904137860e-01 7.955898222216822857e-01 2.490798274703788229e-01 6.603161212300399097e-01 5.375735995841993686e-01
0.000000000000000000e+00 -4.487446482873961941e+04 5.635467424016140647e-01 3.399834921884347105e-01 1.761457005113442609e-01 5.053196502613741536e-01 2.396586730775329688e-01 1.068080378087898907e-01
0.000000000000000000e+00 -4.474778589273354009e+04 1.921560426664453702e-01 6.850378451998677676e-01 7.538175046690487324e-01 1.148915136597719044e-01 6.235510422589989332e-01 5.060018714811365115e-01
0.000000000000000000e+00 -4.466741876639154361e+04 4.724696577194587022e-01 2.770212908820479658e-01 2.674944924811819558e-01 5.563543340528115388e-01 4.474809759204197990e-01 9.174505584851239126e-01
0.000000000000000000e+00 -4.453328697931983334e+04 5.873396343965575639e-01 4.042414199649460027e-01 5.544691595799891015e-01 2.092734301162928467e-01 8.437942659310460058e-02 6.191307659383971096e-01
0.000000000000000000e+00 -4.439609533379751520e+04 5.409382402940455803e-01 4.260864902305162571e-01 4.115328536589099029e-01 2.378832855879060570e-01 2.624720641427036316e-02 8.932212200568773186e-01
0.000000000000000000e+00 -4.416458014451323106e+04 5.401956753465093630e-01 3.533139790731670837e-01 2.431949424535491122e-01 2.806172690483130783e-01 9.785596826577996898e-01 8.869560328425522000e-01
0.000000000000000000e+00 -4.408369192143449618e+04 9.772599127784179496e-01 1.511587384664313527e-01 5.084976108258111305e-01 4.900667946958944254e-01 9.705021258129867823e-01 5.381013730888921653e-01
0.000000000000000000e+00 -4.390609305247982411e+04 7.458585575571301529e-01 2.841868440405959095e-01 9.439056585291635271e-01 3.374409971456693302e-01 9.793006855654023957e-01 5.150784037625932843e-02
0.000000000000000000e+00 -4.384118553486239398e+04 9.960536444408529810e-03 9.912488264305441277e-01 5.372975748533662665e-01 2.786536815197867556e-01 7.977957378444707759e-01 9.073062273551349977e-01
0.000000000000000000e+00 -4.382532324221075396e+04 7.864088753306436308e-01 2.557207683948465871e-01 1.749362956186759632e-01 4.675630813908262517e-01 8.192610646099905969e-01 4.186325739136309565e-01
0.000000000000000000e+00 -4.363536006311653910e+04 8.784073021358628219e-01 2.398302335000832564e-01 1.742967728050685006e-01 4.869329400962436605e-01 3.958961270756845563e-01 8.420575911716157158e-01
0.000000000000000000e+00 -4.363117584282363532e+04 3.622283181124302809e-01 2.316641510266445048e-01 1.563890451053373543e-02 7.439759676832399249e-01 7.859690708350572930e-01 4.784124599320459525e-01
0.000000000000000000e+00 -4.347966966792816675e+04 9.386027447776565946e-01 2.800146532045105774e-01 2.067732433984259544e-02 5.363524159363031174e-04 3.391047354849546780e-01 9.883221968657629475e-01
0.000000000000000000e+00 -4.311200522261841979e+04 6.791776181133194479e-01 3.210368872238822391e-01 4.572690483835046837e-01 2.210056226359297105e-01 8.312484184236389462e-01 6.310477319196536872e-01
0.000000000000000000e+00 -4.302040182811021805e+04 3.294719003141404201e-01 5.311222267103514749e-01 7.094803656408030790e-01 2.821479809005273953e-01 4.069949995266863851e-02 6.068926840038795234e-01
0.000000000000000000e+00 -4.247837704038060474e+04 7.376531878758616489e-01 5.918562751520439758e-02 9.871214522878513087e-02 7.829960893999963201e-01 3.063336967438383684e-01 3.176786069803217982e-01
0.000000000000000000e+00 -4.235222612761377968e+04 5.028287159871184242e-01 4.103728695993307252e-01 2.080144453756926914e-01 2.052785030614080464e-01 6.290564129024338591e-01 3.895068542640205411e-01
0.000000000000000000e+00 -4.218805903830427269e+04 2.325689648143471899e-01 1.280933346929346017e-01 5.927595331253706634e-01 5.615321450268733194e-01 9.721908431600604361e-01 3.825448802133034620e-01
0.000000000000000000e+00 -4.217406737740554672e+04 4.677112990534604275e-02 1.760932572450957245e-01 7.521323935793078341e-03 8.447300184509418663e-01 5.128336002784967818e-01 8.117908699653644256e-01
0.000000000000000000e+00 -4.201370599882717943e+04 1.301715941004126798e-01 6.661872814581277780e-01 5.856547177601109100e-01 3.874253359461464763e-01 1.745993806312891028e-01 5.865992256168072183e-01
0.000000000000000000e+00 -4.189772136269589100e+04 2.492196261814507707e-01 1.910370268979353359e-01 7.620618713757603135e-01 5.241057134931681460e-01 5.035343791593233087e-01 1.629175608682555954e-01
0.000000000000000000e+00 -4.166078098726376629e+04 5.001358940888571691e-01 4.309078957806660171e-01 7.316190723659973250e-01 5.682538386417435028e-02 6.854452590458132155e-01 6.657936316344015282e-02
0.000000000000000000e+00 -4.151177716913799668e+04 3.119616578388516581e-01 1.699316066466867170e-01 2.048367785789803053e-01 6.631327037177563444e-01 8.081958026912953175e-01 5.486857269604836773e-01
0.000000000000000000e+00 -4.141651103553663415e+04 4.900677826982369201e-02 4.314130946089158591e-01 5.206550678806871613e-01 5.355367996906187367e-01 4.619588968285052166e-01 6.470378002360274161e-01
0.000000000000000000e+00 -4.137991751778778416e+04 4.660406381468008563e-01 3.977910429778105383e-01 5.372955208892447043e-01 3.590992853388524919e-01 9.798546079582282076e-02 5.493444382654906200e-01
0.000000000000000000e+00 -4.129403776792614372e+04 7.440846143624320064e-01 3.371281016911870099e-01 1.553182653440871031e-01 1.115578856878813863e-01 9.343948692667273237e-01 1.416341033946677541e-02
0.000000000000000000e+00 -4.119686152247113932e+04 7.691210163726927007e-01 7.326771898650241699e-02 8.658620890469899134e-01 5.060039569123834235e-01 6.214170003812263809e-01 8.008169453748086308e-01
0.000000000000000000e+00 -4.117607600060195546e+04 4.723367614892948207e-02 2.583788389780395933e-01 8.775865192029070894e-01 5.055947869280112972e-01 6.098718387032528998e-01 2.896615330179708181e-01
0.000000000000000000e+00 -4.084750735970718233e+04 9.029567495678919586e-01 1.991220696453146477e-01 2.029560455662946516e-01 5.649785262243307571e-01 9.824345321556227084e-02 1.541305063865283653e-01
0.000000000000000000e+00 -4.079128603951907280e+04 1.540038353234927104e-01 6.517354796153034258e-01 4.055373401676393152e-01 1.185176212383264316e-01 8.616577815406645247e-01 8.001564375654874883e-01
0.000000000000000000e+00 -4.076317459620311274e+04 2.438110124947667767e-01 6.320277741384271453e-01 7.302217580607431868e-01 8.236756802530031951e-02 1.387678770208847778e-01 1.287370676515491308e-01
0.000000000000000000e+00 -4.069224994628546847e+04 2.975297866412320857e-01 5.634654042017099851e-01 7.167509491804046062e-01 4.980449749418036642e-02 1.391083585269712319e-01 6.881962567098914851e-01
0.000000000000000000e+00 -4.066993077630366315e+04 1.103242331273754928e-01 7.629703340118669797e-01 4.539556736003024229e-01 3.073655292838268771e-01 7.530464892973263158e-01 1.533474978007823841e-01
0.000000000000000000e+00 -4.062631808898838062e+04 1.294083445353040318e-01 7.334747369043196352e-01 8.725962584269127964e-01 6.143631698356877280e-02 4.980288806815749147e-01 9.055222686864411452e-01
0.000000000000000000e+00 -4.056503761331356509e+04 1.494606966463093434e-01 5.420725376272647056e-01 9.670037968007892948e-01 3.692716324835351172e-01 4.147179413172812357e-01 6.345721673394772999e-01
0.000000000000000000e+00 -4.052299421689310111e+04 2.237824947198311376e-01 1.977710111512208657e-01 2.363158770429546474e-01 6.701960864543490271e-01 2.781375225527469297e-01 4.410187806696007629e-01
0.000000000000000000e+00 -4.047044980029961152e+04 7.485178578841176211e-01 2.968405296750857847e-01 5.602915010427240716e-01 2.610122642221934797e-02 7.239175239585853294e-01 6.701550024387865623e-01
0.000000000000000000e+00 -4.032918312868046633e+04 4.572169509695611644e-02 8.611755966818215313e-01 5.522064509705483237e-01 3.741091292097686871e-02 8.895785430061654564e-01 7.306179158225944992e-01
0.000000000000000000e+00 -4.027985914801183389e+04 5.260884121794464630e-01 3.085000020800945375e-01 2.898204394387856597e-01 3.910672791173093188e-01 9.638827346821368103e-01 7.797064736647817407e-01
0.000000000000000000e+00 -4.022551656031105813e+04 3.834471218140220738e-01 1.045727646245734332e-01 5.940066501891089201e-01 5.808207778269952604e-01 1.647245634959515481e-02 8.686421262691975675e-01
0.000000000000000000e+00 -4.019133333928583306e+04 2.814823307206608671e-01 1.887589498057664628e-01 6.732832504147848729e-01 5.356750857764350782e-01 2.303447580464752509e-01 5.006086714429253126e-01
0.000000000000000000e+00 -4.004279225002833118e+04 2.720426379975042774e-01 5.090484848471773516e-01 1.084019404825870003e-01 4.088091057075065038e-01 8.692036820640153261e-01 2.303316750387104372e-01
0.000000000000000000e+00 -4.003817234465730871e+04 1.781569509715910105e-01 3.021416145620802185e-01 2.913293230386239108e-01 6.228033963470201995e-01 3.192019302194892827e-02 7.576158752051025402e-01
0.000000000000000000e+00 -3.993283532565688802e+04 6.850103186163802871e-02 6.516044816299455533e-01 8.235006931110826489e-01 3.575020718706568568e-01 9.563180987447439385e-01 4.808445735637363327e-01
0.000000000000000000e+00 -3.993238881321075314e+04 7.844060228803451107e-02 6.886971931663602442e-01 9.386441873073391173e-01 2.967763032476861129e-01 9.856312059789500424e-01 6.030622765556405973e-01
0.000000000000000000e+00 -3.987274400802696618e+04 3.012613358046605239e-01 2.332813650431664332e-02 8.992421812242501478e-02 8.117558351249399839e-01 7.862161367860731609e-02 9.859894640975097602e-02
0.000000000000000000e+00 -3.977090805337212078e+04 1.903813504990016225e-01 6.807081477873566655e-01 6.273378067288604143e-01 1.295560044757673168e-01 3.684001379440269286e-01 1.755834053326604804e-01
0.000000000000000000e+00 -3.957839401722118782e+04 8.777891891840141625e-01 2.810415952692608688e-01 6.212678946589778040e-01 3.180369290860174392e-02 3.282790448405787931e-01 6.867301181602817328e-01
0.000000000000000000e+00 -3.916530305686420616e+04 3.458267021630759830e-01 5.029814471031436307e-01 3.974430768443371065e-01 1.619289110417552191e-01 4.587277443842552316e-01 2.478194708725731665e-01
0.000000000000000000e+00 -3.909159826064001390e+04 5.957908888384421120e-01 3.205927013790780267e-01 9.268534299193693649e-01 2.887095977091269638e-01 5.611258602660821326e-01 4.309596721460737800e-01
0.000000000000000000e+00 -3.906894252668733679e+04 3.931110712228298443e-01 4.625054621019103474e-01 7.918514980446668128e-01 2.531124166855714952e-01 8.906712075846756616e-02 4.575307292806636283e-01
0.000000000000000000e+00 -3.906697252897216094e+04 7.717166633850522928e-01 3.223616890522760237e-01 3.772861728078659160e-01 1.319014871804038425e-01 2.023203015161811891e-01 7.245006383183150156e-03
0.000000000000000000e+00 -3.880906577579642180e+04 2.356654887375738694e-01 6.254627081046876258e-01 4.614645804342580870e-01 1.207605664457109818e-01 1.456096542873480670e-01 9.059425687674704797e-02
0.000000000000000000e+00 -3.869774210398957803e+04 7.113203657935168733e-01 1.928303440251499801e-01 9.767052049434561400e-01 4.172560577369132107e-01 4.418229565349840460e-01 3.118162648354436683e-01
0.000000000000000000e+00 -3.859471185318471544e+04 5.366055406927628946e-01 3.195152168426708128e-01 4.037474934298579399e-01 3.293653733208011802e-01 8.330021348182921059e-01 7.835824569601833600e-01
0.000000000000000000e+00 -3.849368000597852370e+04 1.704848805825374125e-01 6.316729252391374283e-01 2.295937904028493293e-01 1.353114874415298763e-01 8.929652634635080188e-01 4.488161376862057628e-01
0.000000000000000000e+00 -3.848447259085594851e+04 4.327727433321767458e-01 4.026231330343087444e-01 5.333090625183185551e-01 3.393765741651036949e-01 2.694906709521492916e-01 2.838530534373453484e-01
0.000000000000000000e+00 -3.817053196753160591e+04 6.145278260770234979e-01 3.350831138512418983e-01 1.794440009036755157e-01 2.114701336161813883e-01 4.830464519756547670e-01 9.116612365983576272e-01
0.000000000000000000e+00 -3.815396448532458453e+04 2.483671392943477274e-01 4.027014998849642868e-01 7.208192004526203789e-02 5.328509795922613534e-01 9.467764795004500744e-01 6.638818657274558888e-01
0.000000000000000000e+00 -3.807324054829954548e+04 5.311609961967822535e-02 4.552900593003378349e-01 6.921369047922798501e-01 4.752221597900143646e-01 4.579124386296555826e-01 8.812964964428464665e-01
0.000000000000000000e+00 -3.796733227948441345e+04 2.907981883888077768e-02 9.464990580382822705e-01 9.203401096118914992e-01 2.460499695133289144e-02 6.816477018435359581e-01 4.023659083276300841e-01
0.000000000000000000e+00 -3.782643969647925405e+04 1.021894461498373818e-01 7.336399783011303688e-01 9.425955560289422941e-01 2.004509658059681065e-01 7.680485886642557380e-01 4.659200436735519979e-01
0.000000000000000000e+00 -3.756012367547344911e+04 1.099609473403526660e-01 7.433900892366659408e-01 2.946705901032730113e-01 2.999042730835373982e-01 3.641817992105503832e-01 5.481542378894843637e-01
0.000000000000000000e+00 -3.754669322574196121e+04 7.819964829186354383e-02 6.481977445597341125e-01 2.680435473419263692e-01 5.005731706078835330e-01 1.319233106177770676e-01 4.022862619847079602e-01
0.000000000000000000e+00 -3.747886628175761871e+04 5.583476338055430865e-01 3.355374321529387416e-01 9.963742340307188972e-01 1.779262860383146183e-02 9.063140258306371377e-01 5.503267791914727702e-01
0.000000000000000000e+00 -3.741025664627579681e+04 4.643549783835099198e-02 8.125574254411755959e-01 3.437119411904412392e-01 4.227194844127025730e-01 4.725034319774212843e-02 7.281171984963524801e-01
0.000000000000000000e+00 -3.740208793072783737e+04 5.000316230023728048e-01 4.130631242682485382e-01 3.973762215444487378e-02 1.235134234761094962e-01 4.040471039301524181e-01 1.631575993716505302e-02
0.000000000000000000e+00 -3.725189205660907464e+04 2.710474182403455057e-01 5.509220755361747823e-01 2.660951866388693299e-01 1.830555554565249654e-01 3.754124804863070430e-01 3.541731082270112019e-01
0.000000000000000000e+00 -3.700377001205328270e+04 3.075766196069160685e-01 5.316901284007848894e-01 3.810570846367918874e-01 1.457546354565764091e-01 2.654408774511389790e-01 1.320238488341324290e-01
0.000000000000000000e+00 -3.692078013437065965e+04 3.314482249268136949e-01 4.348000003955049264e-01 8.359273647508492777e-01 1.487629505169856259e-01 8.437499809477697621e-01 8.832214757814113026e-01
0.000000000000000000e+00 -3.689992286843866896e+04 6.055222909682715926e-01 3.640415546030366656e-01 3.717456614536990278e-01 1.019296613941884644e-01 2.119109177365630092e-01 5.868362966512330470e-02
